,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag,accuracy
7394,q8223,b5685,e5685,a,7,155;154;179;176;153;176,1.52342E+12,163,205,0.795121951
7395,q8224,b5685,e5685,d,7,155;154;179;176;150;176,1.52342E+12,162,255,0.635294118
7396,q8225,b5685,e5685,b,7,155;154;179;176;150;176,1.52342E+12,162,225,0.72
7397,q8226,b5685,e5685,b,7,155;154;179;176;149;176,1.52342E+12,208,412,0.504854369
7398,q8227,b5686,e5686,b,7,146;147;150;176,1.52342E+12,55,81,0.679012346
7399,q8228,b5686,e5686,b,7,146;147;151;176,1.52342E+12,42,70,0.6
7400,q8229,b5686,e5686,b,7,146;147;149;176,1.52342E+12,51,94,0.542553191
7401,q8230,b5686,e5686,c,7,146;147;153;176,1.52342E+12,49,72,0.680555556
7402,q8231,b5686,e5686,c,7,146;147;149;176,1.52342E+12,75,111,0.675675676
7403,q8232,b5687,e5687,b,7,159;158;148;176,1.56864E+12,57,69,0.826086957
7404,q8233,b5687,e5687,a,7,159;158;153;176,1.56864E+12,52,73,0.712328767
7405,q8234,b5687,e5687,a,7,159;158;151;176,1.56864E+12,41,74,0.554054054
7406,q8235,b5687,e5687,b,7,159;158;149;176,1.56864E+12,59,70,0.842857143
7407,q8236,b5687,e5687,b,7,159;158;156;176,1.56864E+12,100,110,0.909090909
7408,q8242,b5689,e5689,c,7,155;158;148;176,1.56864E+12,40,52,0.769230769
7409,q8243,b5689,e5689,d,7,155;158;151;176,1.56864E+12,41,55,0.745454545
7410,q8244,b5689,e5689,c,7,155;158;149;176,1.56864E+12,28,73,0.383561644
7411,q8245,b5689,e5689,b,7,155;158;149;176,1.56864E+12,44,53,0.830188679
7412,q8246,b5689,e5689,d,7,155;158;149;176,1.56864E+12,60,104,0.576923077
7413,q8252,b5691,e5691,b,7,155;147;148;176,1.56137E+12,76,91,0.835164835
7414,q8253,b5691,e5691,a,7,155;147;151;176,1.56137E+12,73,81,0.901234568
7415,q8254,b5691,e5691,a,7,155;147;149;176,1.56137E+12,74,93,0.795698925
7416,q8255,b5691,e5691,c,7,155;147;149;176,1.56137E+12,42,112,0.375
7417,q8256,b5691,e5691,d,7,155;147;153;176,1.56137E+12,94,145,0.648275862
7418,q8257,b5692,e5692,b,7,155;147;153;176,1.56137E+12,60,147,0.408163265
7419,q8258,b5692,e5692,c,7,155;147;149;176,1.56137E+12,82,109,0.752293578
7420,q8259,b5692,e5692,d,7,155;147;151;176,1.56137E+12,74,111,0.666666667
7421,q8260,b5692,e5692,c,7,155;147;148;176,1.56137E+12,81,91,0.89010989
7422,q8261,b5692,e5692,d,7,155;147;149;176,1.56137E+12,120,131,0.916030534
7423,q8262,b5693,e5693,c,7,159;147;153;176,1.56137E+12,114,150,0.76
7424,q8263,b5693,e5693,d,7,159;147;148;176,1.56137E+12,120,213,0.563380282
7425,q8264,b5693,e5693,b,7,159;147;149;176,1.56137E+12,72,153,0.470588235
7426,q8265,b5693,e5693,a,7,159;147;149;176,1.56137E+12,114,139,0.820143885
7427,q8266,b5693,e5693,c,7,159;147;150;176,1.56137E+12,124,246,0.504065041
7428,q8267,b5694,e5694,c,7,159;158;148;176,1.56137E+12,98,167,0.586826347
7429,q8268,b5694,e5694,d,7,159;158;153;176,1.56137E+12,88,111,0.792792793
7430,q8269,b5694,e5694,d,7,159;158;153;176,1.56137E+12,58,144,0.402777778
7431,q8270,b5694,e5694,d,7,159;158;149;176,1.56137E+12,97,119,0.81512605
7432,q8271,b5694,e5694,d,7,159;158;149;176,1.56137E+12,124,160,0.775
7433,q8272,b5695,e5695,d,7,155;164;148;176,1.52342E+12,86,238,0.361344538
7434,q8273,b5695,e5695,c,7,155;164;153;176,1.52342E+12,114,151,0.754966887
7435,q8274,b5695,e5695,c,7,155;164;149;176,1.52342E+12,128,165,0.775757576
7436,q8275,b5695,e5695,a,7,155;164;153;176,1.52342E+12,135,200,0.675
7437,q8276,b5695,e5695,d,7,155;164;149;176,1.52342E+12,189,212,0.891509434
7438,q8277,b5696,e5696,d,7,152;147;179;176;153;176,1.52342E+12,112,182,0.615384615
7439,q8278,b5696,e5696,c,7,152;147;179;176;149;176,1.52342E+12,114,135,0.844444444
7440,q8279,b5696,e5696,c,7,152;147;179;176;149;176,1.52342E+12,95,150,0.633333333
7441,q8280,b5696,e5696,d,7,152;147;179;176;151;176,1.52342E+12,106,131,0.809160305
7442,q8281,b5696,e5696,c,7,152;147;179;176;156;176,1.52342E+12,140,177,0.790960452
7443,q8282,b5697,e5697,a,7,155;147;179;176;148;176,-1,29,69,0.420289855
7444,q8283,b5697,e5697,c,7,155;147;179;176;150;176,-1,40,54,0.740740741
7445,q8284,b5697,e5697,a,7,155;147;179;176;153;176,-1,36,53,0.679245283
7446,q8285,b5697,e5697,c,7,155;147;179;176;151;176,-1,27,51,0.529411765
7447,q8286,b5697,e5697,a,7,155;147;179;176;149;176,-1,49,86,0.569767442
7448,q8287,b5698,e5698,b,7,155;147;148;176,1.52342E+12,98,168,0.583333333
7449,q8288,b5698,e5698,d,7,155;147;149;176,1.52342E+12,47,154,0.305194805
7450,q8289,b5698,e5698,b,7,155;147;150;176,1.52342E+12,89,148,0.601351351
7451,q8290,b5698,e5698,c,7,155;147;149;176,1.52342E+12,97,114,0.850877193
7452,q8291,b5698,e5698,a,7,155;147;151;176,1.52342E+12,102,138,0.739130435
7453,q8317,b5704,e5704,d,7,155;158;179;176;148;176,1.52342E+12,56,74,0.756756757
7454,q8318,b5704,e5704,c,7,155;158;179;176;153;176,1.52342E+12,56,64,0.875
7455,q8319,b5704,e5704,b,7,155;158;179;176;153;176,1.52342E+12,52,60,0.866666667
7456,q8320,b5704,e5704,b,7,155;158;179;176;149;176,1.52342E+12,54,71,0.76056338
7457,q8321,b5704,e5704,c,7,155;158;179;176;149;176,1.52342E+12,88,105,0.838095238
7458,q8322,b5705,e5705,a,7,146;147;179;176;153;176,1.52342E+12,65,105,0.619047619
7459,q8323,b5705,e5705,d,7,146;147;179;176;153;176,1.52342E+12,67,104,0.644230769
7460,q8324,b5705,e5705,d,7,146;147;179;176;149;176,1.52342E+12,72,93,0.774193548
7461,q8325,b5705,e5705,b,7,146;147;179;176;149;176,1.52342E+12,67,96,0.697916667
7462,q8326,b5705,e5705,b,7,146;147;179;176;156;176,1.52342E+12,120,147,0.816326531
7463,q8332,b5707,e5707,c,7,146;147;179;176;148;176,1.56289E+12,89,193,0.461139896
7464,q8333,b5707,e5707,c,7,146;147;179;176;149;176,1.56289E+12,110,160,0.6875
7465,q8334,b5707,e5707,d,7,146;147;179;176;150;176,1.56289E+12,111,172,0.645348837
7466,q8335,b5707,e5707,c,7,146;147;179;176;151;176,1.56289E+12,94,153,0.614379085
7467,q8336,b5707,e5707,b,7,146;147;179;176;149;176,1.56289E+12,82,248,0.330645161
7468,q8337,b5708,e5708,d,7,152;147;179;176;149;176,1.56289E+12,101,254,0.397637795
7469,q8338,b5708,e5708,d,7,152;147;179;176;153;176,1.56289E+12,157,252,0.623015873
7470,q8339,b5708,e5708,d,7,152;147;179;176;153;176,1.56289E+12,179,202,0.886138614
7471,q8340,b5708,e5708,d,7,152;147;179;176;149;176,1.56289E+12,170,230,0.739130435
7472,q8341,b5708,e5708,b,7,152;147;179;176;149;176,1.56289E+12,195,327,0.596330275
7473,q8342,b5709,e5709,c,7,155;147;153;176,1.56289E+12,67,134,0.5
7474,q8343,b5709,e5709,b,7,155;147;149;176,1.56289E+12,61,124,0.491935484
7475,q8344,b5709,e5709,b,7,155;147;151;176,1.56289E+12,63,97,0.649484536
7476,q8345,b5709,e5709,a,7,155;147;153;176,1.56289E+12,70,88,0.795454545
7477,q8346,b5709,e5709,c,7,155;147;156;176,1.56289E+12,63,142,0.443661972
7478,q8347,b5710,e5710,c,7,155;147;179;176;148;176,1.56869E+12,60,91,0.659340659
7479,q8348,b5710,e5710,a,7,155;147;179;176;153;176,1.56869E+12,62,72,0.861111111
7480,q8349,b5710,e5710,c,7,155;147;179;176;156;176,1.56869E+12,64,100,0.64
7481,q8350,b5710,e5710,b,7,155;147;179;176;149;176,1.56869E+12,59,86,0.686046512
7482,q8351,b5710,e5710,d,7,155;147;179;176;156;176,1.56869E+12,99,130,0.761538462
7483,q8352,b5711,e5711,c,7,146;147;179;176;153;176,1.56869E+12,72,84,0.857142857
7484,q8353,b5711,e5711,b,7,146;147;179;176;151;176,1.56869E+12,65,76,0.855263158
7485,q8354,b5711,e5711,a,7,146;147;179;176;153;176,1.56869E+12,72,82,0.87804878
7486,q8355,b5711,e5711,b,7,146;147;179;176;149;176,1.56869E+12,63,108,0.583333333
7487,q8356,b5711,e5711,c,7,146;147;179;176;153;176,1.56869E+12,98,170,0.576470588
7488,q8357,b5712,e5712,a,7,155;158;179;176;149;176,1.56869E+12,106,215,0.493023256
7489,q8358,b5712,e5712,d,7,155;158;179;176;150;176,1.56869E+12,79,256,0.30859375
7490,q8359,b5712,e5712,a,7,155;158;179;176;151;176,1.56869E+12,51,210,0.242857143
7491,q8360,b5712,e5712,b,7,155;158;179;176;153;176,1.56869E+12,113,193,0.585492228
7492,q8361,b5712,e5712,d,7,155;158;179;176;149;176,1.56869E+12,161,205,0.785365854
7493,q8362,b5713,e5713,a,5,144,1.53923E+12,133,167,0.796407186
7494,q8363,b5714,e5714,a,5,88,1.55325E+12,131,231,0.567099567
7495,q8364,b5715,e5715,c,5,135,1.55325E+12,115,135,0.851851852
7496,q8365,b5716,e5716,b,5,85,1.55325E+12,65,139,0.467625899
7497,q8366,b5717,e5717,b,5,74,1.55325E+12,59,175,0.337142857
7498,q8367,b5718,e5718,b,5,74,1.55325E+12,73,154,0.474025974
7499,q8368,b5719,e5719,b,5,82,1.55325E+12,136,196,0.693877551
7500,q8369,b5720,e5720,d,5,106,1.55325E+12,111,180,0.616666667
7501,q8370,b5721,e5721,c,5,85,1.55325E+12,66,142,0.464788732
7502,q8371,b5722,e5722,c,5,88,1.55325E+12,123,244,0.504098361
7503,q8372,b5723,e5723,d,5,94,1.55325E+12,95,216,0.439814815
7504,q8373,b5724,e5724,d,5,93,1.55325E+12,136,424,0.320754717
7505,q8374,b5725,e5725,d,5,77,1.55325E+12,225,359,0.626740947
7506,q8375,b5726,e5726,c,5,76,1.55325E+12,101,132,0.765151515
7507,q8376,b5727,e5727,b,5,83,1.55325E+12,95,160,0.59375
7508,q8377,b5728,e5728,b,5,74,1.55325E+12,52,214,0.242990654
7509,q8378,b5729,e5729,a,5,77,1.55325E+12,99,145,0.682758621
7510,q8379,b5730,e5730,a,5,74,1.55325E+12,90,153,0.588235294
7511,q8380,b5731,e5731,c,5,81,1.55325E+12,133,187,0.711229947
7512,q8381,b5732,e5732,c,5,84,1.55325E+12,98,178,0.550561798
7513,q8382,b5733,e5733,a,5,132,1.55325E+12,165,452,0.365044248
7514,q8383,b5734,e5734,b,5,80,1.55325E+12,112,271,0.413284133
7515,q8384,b5735,e5735,d,5,85,1.55325E+12,50,214,0.23364486
7516,q8385,b5736,e5736,a,5,121,1.55325E+12,142,262,0.541984733
7517,q8386,b5737,e5737,d,5,77,1.55325E+12,50,204,0.245098039
7518,q8387,b5738,e5738,b,5,78,1.55325E+12,84,140,0.6
7519,q8388,b5739,e5739,b,5,83,1.55325E+12,88,145,0.606896552
7520,q8389,b5740,e5740,b,5,76,1.55325E+12,100,216,0.462962963
7521,q8390,b5741,e5741,b,5,71,1.55325E+12,86,153,0.562091503
7522,q8391,b5742,e5742,c,5,74,1.55325E+12,57,169,0.337278107
7523,q8392,b5743,e5743,c,5,76,1.55325E+12,57,176,0.323863636
7524,q8393,b5744,e5744,d,5,96,1.56289E+12,99,230,0.430434783
7525,q8394,b5745,e5745,c,5,74,1.52663E+12,69,158,0.436708861
7526,q8395,b5746,e5746,d,5,74,1.52663E+12,51,115,0.443478261
7527,q8396,b5747,e5747,d,5,105,1.52663E+12,237,549,0.431693989
7528,q8397,b5748,e5748,c,5,74,1.52663E+12,45,64,0.703125
7529,q8398,b5749,e5749,c,5,100,1.52663E+12,181,278,0.651079137
7530,q8399,b5750,e5750,b,5,74,1.52663E+12,96,188,0.510638298
7531,q8400,b5751,e5751,a,5,74,1.52663E+12,231,389,0.593830334
7532,q8401,b5752,e5752,d,5,74,1.52663E+12,68,139,0.489208633
7533,q8403,b5754,e5754,c,5,74,1.52663E+12,21,54,0.388888889
7534,q8404,b5755,e5755,b,5,74,1.52663E+12,35,81,0.432098765
7535,q8405,b5756,e5756,a,5,74,1.52663E+12,99,164,0.603658537
7536,q8406,b5757,e5757,d,5,74,1.52663E+12,46,80,0.575
7537,q8407,b5758,e5758,b,5,74,1.52663E+12,53,91,0.582417582
7538,q8408,b5759,e5759,d,5,74,1.52663E+12,56,93,0.602150538
7539,q8410,b5761,e5761,b,5,74,1.52663E+12,40,64,0.625
7540,q8411,b5762,e5762,c,5,74,1.52663E+12,21,29,0.724137931
7541,q8412,b5763,e5763,c,5,74,1.52663E+12,58,111,0.522522523
7542,q8413,b5764,e5764,b,5,74,1.52663E+12,26,44,0.590909091
7543,q8414,b5765,e5765,a,5,105,1.52663E+12,594,1121,0.529884032
7544,q8415,b5766,e5766,c,5,74,1.52663E+12,44,96,0.458333333
7545,q8416,b5767,e5767,d,5,74,1.52663E+12,73,131,0.557251908
7546,q8417,b5768,e5768,d,5,105,1.52663E+12,374,700,0.534285714
7547,q8418,b5769,e5769,b,5,74,1.52663E+12,42,94,0.446808511
7548,q8419,b5770,e5770,b,5,74,1.52663E+12,27,33,0.818181818
7549,q8420,b5771,e5771,c,5,74,1.52663E+12,44,62,0.709677419
7550,q8421,b5772,e5772,a,5,74,1.52663E+12,33,52,0.634615385
7551,q8422,b5773,e5773,d,5,74,1.52663E+12,75,115,0.652173913
7552,q8423,b5774,e5774,a,5,74,1.52663E+12,262,511,0.512720157
7553,q8424,b5775,e5775,b,5,74,1.52663E+12,37,45,0.822222222
7554,q8425,b5776,e5776,b,5,83,1.52663E+12,199,279,0.713261649
7555,q8426,b5777,e5777,a,5,74,1.52663E+12,45,86,0.523255814
7556,q8427,b5778,e5778,a,5,74,1.52663E+12,38,73,0.520547945
7557,q8428,b5779,e5779,d,5,74,1.52663E+12,20,29,0.689655172
7558,q8429,b5780,e5780,a,5,74,1.52663E+12,29,55,0.527272727
7559,q8430,b5781,e5781,b,5,74,1.52663E+12,71,141,0.503546099
7560,q8431,b5782,e5782,c,5,74,1.52663E+12,49,92,0.532608696
7561,q8432,b5783,e5783,a,5,74,1.52663E+12,37,51,0.725490196
7562,q8433,b5784,e5784,b,5,74,1.52663E+12,25,37,0.675675676
7563,q8434,b5785,e5785,d,5,74,1.52663E+12,54,103,0.524271845
7564,q8435,b5786,e5786,a,5,74,1.52663E+12,39,51,0.764705882
7565,q8436,b5787,e5787,b,5,74,1.52663E+12,40,47,0.85106383
7566,q8437,b5788,e5788,d,5,74,1.52663E+12,32,44,0.727272727
7567,q8438,b5789,e5789,b,5,74,1.52663E+12,55,66,0.833333333
7568,q8439,b5790,e5790,d,5,74,1.52663E+12,54,136,0.397058824
7569,q8440,b5791,e5791,b,5,74,1.52663E+12,44,106,0.41509434
7570,q8441,b5792,e5792,c,5,74,1.52663E+12,19,41,0.463414634
7571,q8442,b5793,e5793,d,5,74,1.52663E+12,33,51,0.647058824
7572,q8443,b5794,e5794,c,5,74,1.52663E+12,62,100,0.62
7573,q8444,b5795,e5795,d,5,74,1.52663E+12,26,47,0.553191489
7574,q8445,b5796,e5796,b,5,74,1.52663E+12,66,116,0.568965517
7575,q8446,b5797,e5797,c,5,74,1.52663E+12,45,66,0.681818182
7576,q8447,b5798,e5798,c,5,74,1.52663E+12,26,38,0.684210526
7577,q8448,b5799,e5799,d,5,74,1.52663E+12,40,75,0.533333333
7578,q8449,b5800,e5800,a,5,74,1.52663E+12,36,60,0.6
7579,q8450,b5801,e5801,d,5,74,1.52663E+12,30,43,0.697674419
7580,q8451,b5802,e5802,a,5,74,1.52663E+12,32,40,0.8
7581,q8452,b5803,e5803,b,5,74,1.52663E+12,49,102,0.480392157
7582,q8453,b5804,e5804,c,5,74,1.52663E+12,36,87,0.413793103
7583,q8454,b5805,e5805,b,5,74,1.52663E+12,49,79,0.620253165
7584,q8455,b5806,e5806,d,5,105,1.52663E+12,331,526,0.629277567
7585,q8456,b5807,e5807,c,5,74,1.52663E+12,40,86,0.465116279
7586,q8457,b5808,e5808,d,5,74,1.52663E+12,32,61,0.524590164
7587,q8458,b5809,e5809,b,5,74,1.52663E+12,25,27,0.925925926
7588,q8459,b5810,e5810,c,5,74,1.52663E+12,21,38,0.552631579
7589,q8460,b5811,e5811,a,5,105,1.52663E+12,327,670,0.488059701
7590,q8461,b5812,e5812,b,5,74,1.52663E+12,41,74,0.554054054
7591,q8462,b5813,e5813,a,5,74,1.52663E+12,37,74,0.5
7592,q8463,b5814,e5814,c,5,74,1.52663E+12,54,118,0.457627119
7593,q8464,b5815,e5815,a,5,74,1.52663E+12,44,81,0.543209877
7594,q8465,b5816,e5816,b,5,74,1.52663E+12,47,90,0.522222222
7595,q8466,b5817,e5817,c,5,74,1.52663E+12,37,66,0.560606061
7596,q8467,b5818,e5818,a,5,74,1.52663E+12,27,40,0.675
7597,q8468,b5819,e5819,c,5,74,1.52663E+12,29,59,0.491525424
7598,q8469,b5820,e5820,d,5,74,1.52663E+12,28,70,0.4
7599,q8470,b5821,e5821,c,5,74,1.52663E+12,26,41,0.634146341
7600,q8471,b5822,e5822,c,5,74,1.52663E+12,31,86,0.360465116
7601,q8472,b5823,e5823,a,5,74,1.52663E+12,60,72,0.833333333
7602,q8473,b5824,e5824,d,5,74,1.52663E+12,25,39,0.641025641
7603,q8474,b5825,e5825,c,5,74,1.52663E+12,51,85,0.6
7604,q8475,b5826,e5826,c,5,74,1.52663E+12,27,50,0.54
7605,q8476,b5827,e5827,c,5,74,1.52663E+12,32,43,0.744186047
7606,q8477,b5828,e5828,d,5,74,1.52663E+12,58,118,0.491525424
7607,q8478,b5829,e5829,c,5,74,1.52663E+12,43,82,0.524390244
7608,q8479,b5830,e5830,a,5,74,1.52663E+12,21,37,0.567567568
7609,q8480,b5831,e5831,a,5,74,1.52663E+12,31,62,0.5
7610,q8481,b5832,e5832,d,5,74,1.52663E+12,53,103,0.514563107
7611,q8482,b5833,e5833,a,5,108,1.52663E+12,826,1194,0.691792295
7612,q8483,b5834,e5834,b,5,74,1.52663E+12,23,40,0.575
7613,q8484,b5835,e5835,b,5,74,1.52663E+12,34,46,0.739130435
7614,q8485,b5836,e5836,a,5,74,1.52663E+12,36,50,0.72
7615,q8486,b5837,e5837,d,5,74,1.52663E+12,36,80,0.45
7616,q8487,b5838,e5838,d,5,74,1.52663E+12,47,92,0.510869565
7617,q8488,b5839,e5839,c,5,74,1.52663E+12,51,62,0.822580645
7618,q8489,b5840,e5840,a,5,74,1.52663E+12,18,29,0.620689655
7619,q8490,b5841,e5841,b,5,74,1.52663E+12,22,42,0.523809524
7620,q8491,b5842,e5842,a,5,85,1.57407E+12,53,184,0.288043478
7621,q8492,b5843,e5843,c,5,85,1.57407E+12,97,173,0.560693642
7622,q8493,b5844,e5844,a,5,85,1.57407E+12,101,137,0.737226277
7623,q8494,b5845,e5845,b,5,76,1.57407E+12,70,179,0.391061453
7624,q8495,b5846,e5846,d,5,77,1.57407E+12,113,148,0.763513514
7625,q8496,b5847,e5847,b,5,83,1.57407E+12,49,144,0.340277778
7626,q8497,b5848,e5848,a,5,83,1.57407E+12,91,208,0.4375
7627,q8498,b5849,e5849,d,5,85,1.57407E+12,62,173,0.358381503
7628,q8499,b5850,e5850,b,5,85,1.57407E+12,73,126,0.579365079
7629,q8500,b5851,e5851,d,5,77,1.57407E+12,63,209,0.301435407
7630,q8501,b5852,e5852,a,5,77,1.57407E+12,78,125,0.624
7631,q8502,b5853,e5853,b,5,76,1.57407E+12,45,190,0.236842105
7632,q8503,b5854,e5854,b,5,77,1.57407E+12,111,160,0.69375
7633,q8504,b5855,e5855,d,5,85,1.57407E+12,76,173,0.439306358
7634,q8505,b5856,e5856,a,5,83,1.57407E+12,110,146,0.753424658
7635,q8506,b5857,e5857,a,5,85,1.57407E+12,90,166,0.542168675
7636,q8507,b5858,e5858,d,5,85,1.57407E+12,37,147,0.25170068
7637,q8508,b5859,e5859,c,5,85,1.57407E+12,93,175,0.531428571
7638,q8509,b5860,e5860,b,5,85,1.57407E+12,54,214,0.252336449
7639,q8510,b5861,e5861,c,5,83,1.57407E+12,77,163,0.472392638
7640,q8511,b5862,e5862,d,5,76,1.57407E+12,88,143,0.615384615
7641,q8512,b5863,e5863,d,5,76,1.57407E+12,97,191,0.507853403
7642,q8513,b5864,e5864,b,5,83,1.57407E+12,103,190,0.542105263
7643,q8514,b5865,e5865,d,5,85,1.57407E+12,67,159,0.421383648
7644,q8515,b5866,e5866,c,5,85,1.57407E+12,53,164,0.323170732
7645,q8516,b5867,e5867,a,5,76,1.57407E+12,82,183,0.448087432
7646,q8517,b5868,e5868,c,5,77,1.57407E+12,85,136,0.625
7647,q8518,b5869,e5869,d,5,77,1.57407E+12,93,131,0.709923664
7648,q8519,b5870,e5870,a,5,85,1.57407E+12,65,134,0.485074627
7649,q8520,b5871,e5871,b,5,85,1.57407E+12,93,157,0.592356688
7650,q8521,b5872,e5872,b,5,77,1.57407E+12,150,260,0.576923077
7651,q8522,b5873,e5873,a,5,77,1.57407E+12,94,146,0.643835616
7652,q8523,b5874,e5874,c,5,77,1.57407E+12,80,188,0.425531915
7653,q8524,b5875,e5875,b,5,85,1.57407E+12,57,187,0.304812834
7654,q8525,b5876,e5876,b,5,85,1.57407E+12,76,251,0.302788845
7655,q8526,b5877,e5877,a,5,76,1.57407E+12,70,179,0.391061453
7656,q8527,b5878,e5878,d,5,76,1.57407E+12,55,184,0.298913043
7657,q8528,b5879,e5879,a,5,83,1.57407E+12,105,126,0.833333333
7658,q8529,b5880,e5880,d,5,77,1.57407E+12,76,383,0.19843342
7659,q8530,b5881,e5881,d,5,76,1.57407E+12,86,225,0.382222222
7660,q8531,b5882,e5882,c,5,77,1.57407E+12,99,145,0.682758621
7661,q8532,b5883,e5883,d,5,85,1.57407E+12,45,183,0.245901639
7662,q8533,b5884,e5884,a,5,77,1.57407E+12,95,249,0.381526104
7663,q8534,b5885,e5885,d,5,77,1.57407E+12,112,265,0.422641509
7664,q8535,b5886,e5886,a,5,77,1.57407E+12,119,145,0.820689655
7665,q8536,b5887,e5887,d,5,76,1.57407E+12,77,340,0.226470588
7666,q8537,b5888,e5888,b,5,77,1.57407E+12,122,169,0.721893491
7667,q8538,b5889,e5889,a,5,77,1.57407E+12,88,204,0.431372549
7668,q8539,b5890,e5890,c,5,77,1.57407E+12,62,137,0.452554745
7669,q8540,b5891,e5891,a,5,77,1.57407E+12,80,159,0.503144654
7670,q8541,b5892,e5892,b,5,85,1.56137E+12,104,140,0.742857143
7671,q8542,b5893,e5893,a,5,85,1.56137E+12,84,142,0.591549296
7672,q8543,b5894,e5894,d,5,85,1.56534E+12,72,147,0.489795918
7673,q8544,b5895,e5895,c,5,85,1.56534E+12,81,163,0.496932515
7674,q8545,b5896,e5896,b,5,85,1.56137E+12,92,165,0.557575758
7675,q8546,b5897,e5897,c,5,85,1.56534E+12,90,246,0.365853659
7676,q8547,b5898,e5898,b,5,85,1.56534E+12,81,180,0.45
7677,q8548,b5899,e5899,c,5,85,1.56534E+12,63,194,0.324742268
7678,q8549,b5900,e5900,b,5,85,1.56137E+12,72,281,0.256227758
7679,q8550,b5901,e5901,a,5,85,1.56534E+12,81,185,0.437837838
7680,q8551,b5902,e5902,d,5,85,1.56137E+12,84,128,0.65625
7681,q8552,b5903,e5903,a,5,85,1.56534E+12,96,146,0.657534247
7682,q8553,b5904,e5904,b,5,85,1.56534E+12,88,169,0.520710059
7683,q8554,b5905,e5905,a,5,85,1.56534E+12,77,204,0.37745098
7684,q8555,b5906,e5906,c,5,85,1.56137E+12,99,159,0.622641509
7685,q8556,b5907,e5907,c,5,85,1.56137E+12,94,148,0.635135135
7686,q8557,b5908,e5908,d,5,85,1.56137E+12,110,200,0.55
7687,q8558,b5909,e5909,b,5,85,1.56534E+12,63,152,0.414473684
7688,q8559,b5910,e5910,d,5,85,1.56534E+12,69,218,0.316513761
7689,q8560,b5911,e5911,d,5,85,1.56137E+12,91,190,0.478947368
7690,q8561,b5912,e5912,c,5,85,1.56534E+12,110,189,0.582010582
7691,q8562,b5913,e5913,a,5,85,1.56534E+12,237,383,0.618798956
7692,q8563,b5914,e5914,c,5,85,1.56534E+12,85,214,0.397196262
7693,q8564,b5915,e5915,c,5,85,1.56137E+12,112,161,0.695652174
7694,q8565,b5916,e5916,b,5,85,1.56534E+12,98,164,0.597560976
7695,q8566,b5917,e5917,d,5,77,1.56137E+12,92,169,0.544378698
7696,q8567,b5918,e5918,a,5,77,1.56534E+12,105,142,0.73943662
7697,q8568,b5919,e5919,a,5,77,1.56534E+12,107,221,0.484162896
7698,q8569,b5920,e5920,b,5,77,1.56137E+12,105,195,0.538461538
7699,q8570,b5921,e5921,a,5,77,1.56137E+12,102,179,0.569832402
7700,q8571,b5922,e5922,b,5,77,1.56137E+12,98,141,0.695035461
7701,q8572,b5923,e5923,a,5,77,1.56534E+12,91,179,0.508379888
7702,q8573,b5924,e5924,d,5,77,1.56534E+12,97,414,0.234299517
7703,q8574,b5925,e5925,d,5,77,1.56137E+12,54,182,0.296703297
7704,q8575,b5926,e5926,b,5,77,1.56534E+12,127,297,0.427609428
7705,q8576,b5927,e5927,d,5,77,1.56534E+12,59,144,0.409722222
7706,q8577,b5928,e5928,c,5,77,1.56137E+12,89,253,0.351778656
7707,q8578,b5929,e5929,b,5,77,1.56137E+12,95,166,0.572289157
7708,q8579,b5930,e5930,b,5,77,1.56534E+12,127,210,0.604761905
7709,q8580,b5931,e5931,d,5,77,1.56534E+12,111,189,0.587301587
7710,q8581,b5932,e5932,d,5,77,1.56534E+12,76,128,0.59375
7711,q8582,b5933,e5933,b,5,77,1.56534E+12,108,131,0.824427481
7712,q8583,b5934,e5934,b,5,77,1.56137E+12,109,152,0.717105263
7713,q8584,b5935,e5935,c,5,77,1.56137E+12,105,124,0.846774194
7714,q8585,b5936,e5936,b,5,77,1.56534E+12,112,134,0.835820896
7715,q8586,b5937,e5937,c,5,77,1.56137E+12,96,146,0.657534247
7716,q8587,b5938,e5938,c,5,106,1.56534E+12,121,146,0.828767123
7717,q8588,b5939,e5939,d,5,106,1.56534E+12,81,174,0.465517241
7718,q8589,b5940,e5940,d,5,106,1.56534E+12,112,140,0.8
7719,q8590,b5941,e5941,a,5,106,1.56534E+12,110,242,0.454545455
7720,q8591,b5942,e5942,a,5,134,1.54769E+12,199,508,0.391732283
7721,q8592,b5943,e5943,b,5,145,1.54769E+12,125,292,0.428082192
7722,q8593,b5944,e5944,c,5,145,1.54769E+12,146,301,0.485049834
7723,q8594,b5945,e5945,c,5,97,1.54769E+12,221,405,0.545679012
7724,q8595,b5946,e5946,c,5,97,1.54769E+12,173,507,0.34122288
7725,q8596,b5947,e5947,d,5,97,1.54769E+12,105,324,0.324074074
7726,q8597,b5948,e5948,b,5,97,1.54769E+12,131,371,0.35309973
7727,q8598,b5949,e5949,a,5,131,1.54769E+12,207,430,0.481395349
7728,q8599,b5950,e5950,a,5,131,1.54769E+12,188,327,0.574923547
7729,q8600,b5951,e5951,b,5,131,1.54769E+12,206,374,0.550802139
7730,q8601,b5952,e5952,a,5,85,1.55504E+12,67,202,0.331683168
7731,q8602,b5953,e5953,b,5,76,1.55504E+12,81,171,0.473684211
7732,q8603,b5954,e5954,a,5,77,1.55504E+12,62,116,0.534482759
