,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy,mixed_cols,combined_metric
7504,u285976,18,7,14,1,mobile,0,0,0,0.3888888888888889,0.002020449396926468,0.15676782519371144
7505,u285977,4,3,0,0,mobile,0,0,0,0.75,0.0002449029572032082,0.300146941774322
7506,u285998,6,4,0,0,mobile,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7507,u285999,6,4,0,0,mobile,1,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7508,u286000,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7509,u286001,1,0,0,0,mobile,3,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7510,u286014,5,1,0,0,mobile,0,0,0,0.2,0.0003061286965040103,0.08018367721790243
7511,u286028,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7512,u286048,10,3,0,0,web,1,0,0,0.3,0.0006122573930080206,0.1203673544358048
7513,u286049,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
7514,u286058,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
7515,u286059,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7516,u286060,10,8,0,0,web,0,0,0,0.8,0.0006122573930080206,0.3203673544358049
7517,u286061,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7518,u286062,11,2,5,0,mobile,7,0,0,0.18181818181818182,0.0009796118288128328,0.07331503982456043
7519,u286063,11,4,3,0,mobile,4,0,0,0.36363636363636365,0.0008571603502112288,0.14596884166467222
7520,u286066,1,0,0,0,web,1,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7521,u286067,14,7,3,0,mobile,0,0,0,0.5,0.0010408375681136349,0.2006245025408682
7522,u286071,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7523,u286072,9,2,2,0,mobile,0,0,0,0.2222222222222222,0.0006734831323088226,0.08929297876827419
7524,u286073,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
7525,u286075,6,5,0,0,web,2,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
7526,u286076,74,44,79,1,mobile,66,0,0,0.5945945945945946,0.009428763852323517,0.24349509614923195
7527,u286077,5,2,0,0,mobile,1,0,0,0.4,0.0003061286965040103,0.16018367721790244
7528,u286089,6,6,0,0,web,0,0,0,1.0,0.00036735443580481234,0.4002204126614829
7529,u286098,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7530,u286099,27,19,16,0,mobile,0,0,0,0.7037037037037037,0.0026327067899344883,0.28306110555544217
7531,u286100,7,3,0,0,mobile,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
7532,u286101,7,4,0,0,web,0,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
7533,u286102,21,13,13,0,mobile,0,0,0,0.6190476190476191,0.0020816751362272698,0.248868052700784
7534,u286104,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7535,u286105,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
7536,u286106,7,4,0,0,web,0,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
7537,u286107,10,3,0,0,web,4,0,0,0.3,0.0006122573930080206,0.1203673544358048
7538,u286110,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7539,u286111,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7540,u286114,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
7541,u286116,10,4,0,0,mobile,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
7542,u286117,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7543,u286128,7,6,0,0,web,0,0,0,0.8571428571428571,0.0004285801751056144,0.34311429096220625
7544,u286129,8,4,0,0,web,1,0,0,0.5,0.0004898059144064164,0.20029388354864386
7545,u286139,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
7546,u286148,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
7547,u286149,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7548,u286175,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7549,u286202,22,9,15,1,mobile,0,0,0,0.4090909090909091,0.0023265780934304784,0.16503231049242195
7550,u286203,17,4,10,1,mobile,0,0,0,0.23529411764705882,0.0017143207004224575,0.09514623947907701
7551,u286248,5,3,0,0,web,0,0,0,0.6,0.0003061286965040103,0.2401836772179024
7552,u286259,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7553,u286260,2,0,0,0,mobile,2,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
7554,u286262,409,250,407,0,mobile,0,0,0,0.6112469437652812,0.04996020326945448,0.2744748994677852
7555,u286263,6,5,0,0,web,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
7556,u286264,6,4,0,0,web,1,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7557,u286265,6,5,0,0,web,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
7558,u286271,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7559,u286272,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7560,u286273,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
7561,u286274,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
7562,u286288,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
7563,u286289,10,6,0,0,web,0,0,0,0.6,0.0006122573930080206,0.24036735443580481
7564,u286298,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7565,u286301,10,3,0,0,mobile,0,0,0,0.3,0.0006122573930080206,0.1203673544358048
7566,u286304,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
7567,u286305,9,2,0,0,web,0,0,0,0.2222222222222222,0.0005510316537072186,0.08921950788111323
7568,u286306,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
7569,u286311,8,6,0,0,web,0,0,0,0.75,0.0004898059144064164,0.3002938835486439
7570,u286312,6,5,0,0,mobile,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
7571,u286314,9,4,0,0,web,1,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
7572,u286315,8,3,0,0,mobile,0,0,0,0.375,0.0004898059144064164,0.15029388354864387
7573,u286317,10,8,0,0,web,1,0,0,0.8,0.0006122573930080206,0.3203673544358049
7574,u286329,7,3,0,0,web,3,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
7575,u286338,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7576,u286339,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7577,u286363,3,1,0,0,web,0,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
7578,u286377,6,4,0,0,web,1,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7579,u286405,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7580,u286411,10,4,0,0,web,1,0,0,0.4,0.0006122573930080206,0.16036735443580485
7581,u286448,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7582,u286449,9,3,0,0,web,0,0,0,0.3333333333333333,0.0005510316537072186,0.13366395232555767
7583,u286458,7,4,0,0,web,1,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
7584,u286459,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7585,u286460,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
7586,u286462,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
7587,u286463,6,2,0,0,Unknown,4,1,5184000000,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7588,u286464,7,2,0,0,web,23,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
7589,u286465,8,3,0,0,web,0,0,0,0.375,0.0004898059144064164,0.15029388354864387
7590,u286466,10,8,0,0,web,2,0,0,0.8,0.0006122573930080206,0.3203673544358049
7591,u286470,7,5,0,0,web,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
7592,u286471,10,3,0,0,web,32,0,0,0.3,0.0006122573930080206,0.1203673544358048
7593,u286472,7,4,0,0,web,0,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
7594,u286473,8,2,0,0,web,1,0,0,0.25,0.0004898059144064164,0.10029388354864385
7595,u286474,5,1,0,0,web,0,0,0,0.2,0.0003061286965040103,0.08018367721790243
7596,u286475,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7597,u286477,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7598,u286488,7,1,0,0,mobile,0,0,0,0.14285714285714285,0.0004285801751056144,0.05740000524792051
7599,u286498,8,3,0,0,web,1,0,0,0.375,0.0004898059144064164,0.15029388354864387
7600,u286499,7,6,0,0,web,1,0,0,0.8571428571428571,0.0004285801751056144,0.34311429096220625
7601,u286500,6,4,0,0,mobile,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7602,u286502,105,54,96,6,mobile,10,0,0,0.5142857142857142,0.012673728035266027,0.21331852253544534
7603,u286503,5,2,0,0,web,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
7604,u286504,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7605,u286507,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7606,u286511,3,1,0,0,web,1,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
7607,u286512,7,4,1,0,mobile,9,0,0,0.5714285714285714,0.0004898059144064164,0.2288653121200724
7608,u286513,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
7609,u286514,2,2,0,0,web,0,0,0,1.0,0.0001224514786016041,0.400073470887161
7610,u286515,17,12,9,0,mobile,0,0,0,0.7058823529411765,0.0015918692218208534,0.28330806270956316
7611,u286516,25,9,13,0,mobile,0,0,0,0.36,0.0023265780934304784,0.14539594685605828
7612,u286517,9,3,0,0,web,1,0,0,0.3333333333333333,0.0005510316537072186,0.13366395232555767
7613,u286529,6,3,0,0,web,4,0,0,0.5,0.00036735443580481234,0.2002204126614829
7614,u286538,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7615,u286558,24,20,14,0,mobile,0,0,0,0.8333333333333334,0.0023265780934304784,0.33472928018939163
7616,u286559,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7617,u286565,5,1,0,0,web,0,0,0,0.2,0.0003061286965040103,0.08018367721790243
7618,u286571,10,6,0,0,web,1,0,0,0.6,0.0006122573930080206,0.24036735443580481
7619,u286607,10,3,0,0,mobile,0,0,0,0.3,0.0006122573930080206,0.1203673544358048
7620,u286613,6,4,0,0,web,1,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7621,u286648,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7622,u286659,8,3,0,0,web,1,0,0,0.375,0.0004898059144064164,0.15029388354864387
7623,u286660,8,6,0,0,mobile,0,0,0,0.75,0.0004898059144064164,0.3002938835486439
7624,u286661,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7625,u286662,3,2,0,0,mobile,2,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
7626,u286663,2,2,0,0,web,2,0,0,1.0,0.0001224514786016041,0.400073470887161
7627,u286664,11,6,4,0,web,0,0,0,0.5454545454545454,0.0009183860895120309,0.21873284983552538
7628,u286665,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
7629,u286666,5,5,0,0,mobile,0,0,0,1.0,0.0003061286965040103,0.40018367721790243
7630,u286667,3,0,0,0,web,0,0,0,0.0,0.00018367721790240617,0.0001102063307414437
7631,u286670,6,3,0,0,web,1,1,5184000000,0.5,0.00036735443580481234,0.2002204126614829
7632,u286671,7,0,0,0,web,0,0,0,0.0,0.0004285801751056144,0.0002571481050633686
7633,u286672,6,3,0,0,mobile,3,0,0,0.5,0.00036735443580481234,0.2002204126614829
7634,u286673,6,3,0,0,mobile,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7635,u286674,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7636,u286675,10,6,0,0,web,1,0,0,0.6,0.0006122573930080206,0.24036735443580481
7637,u286676,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7638,u286688,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7639,u286689,3,0,0,0,web,0,0,0,0.0,0.00018367721790240617,0.0001102063307414437
7640,u286698,2,2,0,0,web,0,0,0,1.0,0.0001224514786016041,0.400073470887161
7641,u286700,1,1,0,0,mobile,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
7642,u286701,70,44,55,0,mobile,9,0,0,0.6285714285714286,0.007653217412600257,0.2560205018761316
7643,u286702,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
7644,u286704,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7645,u286705,10,5,0,0,web,1,0,0,0.5,0.0006122573930080206,0.20036735443580483
7646,u286706,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7647,u286707,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
7648,u286710,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
7649,u286711,6,3,0,0,web,4,0,0,0.5,0.00036735443580481234,0.2002204126614829
7650,u286713,9,4,0,0,web,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
7651,u286714,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7652,u286716,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
7653,u286717,7,1,0,0,mobile,0,0,0,0.14285714285714285,0.0004285801751056144,0.05740000524792051
7654,u286728,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7655,u286729,103,59,100,8,Unknown,27,1,5184000000,0.5728155339805825,0.012918630992469234,0.23687739218771456
7656,u286739,18,9,9,0,mobile,0,0,0,0.5,0.0016530949611216555,0.20099185697667302
7657,u286767,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7658,u286772,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7659,u286799,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
7660,u2868,87,46,78,1,mobile,70,0,0,0.5287356321839081,0.01016347272393314,0.21759233650792312
7661,u286808,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7662,u286809,3,0,0,0,web,3,0,0,0.0,0.00018367721790240617,0.0001102063307414437
7663,u286820,14,9,4,0,mobile,0,0,0,0.6428571428571429,0.0011020633074144371,0.25780409512730584
7664,u286821,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7665,u286835,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
7666,u286840,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7667,u286843,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7668,u286846,8,6,0,0,web,3,0,0,0.75,0.0004898059144064164,0.3002938835486439
7669,u286847,6,1,0,0,web,5,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7670,u286850,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
7671,u286851,10,3,0,0,web,0,0,0,0.3,0.0006122573930080206,0.1203673544358048
7672,u286853,2,2,0,0,web,0,0,0,1.0,0.0001224514786016041,0.400073470887161
7673,u286855,45,32,37,1,mobile,0,0,0,0.7111111111111111,0.00508173636196657,0.2874934862616244
7674,u286856,6,5,0,0,web,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
7675,u286857,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
7676,u286868,6,4,0,0,web,27,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7677,u286869,4,0,0,0,web,2,0,0,0.0,0.0002449029572032082,0.00014694177432192493
7678,u286878,37,19,29,1,mobile,0,0,0,0.5135135135135135,0.004102124533153738,0.20786668012529766
7679,u286879,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7680,u286880,1,0,0,0,web,1,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7681,u286882,8,5,0,0,web,0,0,0,0.625,0.0004898059144064164,0.25029388354864385
7682,u286883,18,8,14,0,mobile,1,0,0,0.4444444444444444,0.0019592236576256657,0.17895331197235317
7683,u286884,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7684,u286885,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
7685,u286887,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7686,u286890,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7687,u286891,120,66,110,7,web,0,0,0,0.55,0.014510500214290088,0.22870630012857407
7688,u286892,5,3,0,0,web,0,0,0,0.6,0.0003061286965040103,0.2401836772179024
7689,u286893,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
7690,u286895,10,8,0,0,web,2,0,0,0.8,0.0006122573930080206,0.3203673544358049
7691,u286897,6,2,0,0,mobile,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7692,u2869,684,515,609,7,mobile,65,1,15552000000,0.7529239766081871,0.07959346109104268,0.3489256672979005
7693,u286908,2,1,0,0,mobile,0,0,0,0.5,0.0001224514786016041,0.200073470887161
7694,u286909,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7695,u286918,17,11,9,0,mobile,0,0,0,0.6470588235294118,0.0015918692218208534,0.25977865094485725
7696,u286919,3,2,0,0,web,0,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
7697,u286920,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
7698,u286922,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7699,u286923,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
7700,u286924,7,3,0,0,mobile,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
7701,u286925,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7702,u286926,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
7703,u286927,7,3,0,0,mobile,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
7704,u286930,14,7,7,0,web,2,0,0,0.5,0.0012857405253168433,0.20077144431519012
7705,u286931,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7706,u286932,10,3,0,0,web,0,0,0,0.3,0.0006122573930080206,0.1203673544358048
7707,u286933,18,15,12,0,mobile,0,0,0,0.8333333333333334,0.0018367721790240618,0.3344353966407478
7708,u286934,12,7,5,1,mobile,0,0,0,0.5833333333333334,0.0011020633074144371,0.23399457131778204
7709,u286936,8,3,0,0,web,12,0,0,0.375,0.0004898059144064164,0.15029388354864387
7710,u286937,10,6,0,0,web,3,0,0,0.6,0.0006122573930080206,0.24036735443580481
7711,u286940,21,11,14,8,mobile,0,0,0,0.5238095238095238,0.0026327067899344883,0.21110343359777026
7712,u286941,12,5,12,0,mobile,0,0,0,0.4166666666666667,0.0014694177432192494,0.16754831731259823
7713,u286954,125,78,118,1,mobile,0,0,0,0.624,0.014939080389395702,0.2585634482336374
7714,u286955,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7715,u286968,7,2,0,0,web,13,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
7716,u286969,6,1,0,0,mobile,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
7717,u286982,9,5,0,0,web,4,0,0,0.5555555555555556,0.0005510316537072186,0.22255284121444657
7718,u286983,2,1,0,0,web,1,0,0,0.5,0.0001224514786016041,0.200073470887161
7719,u286996,8,3,0,0,web,1,0,0,0.375,0.0004898059144064164,0.15029388354864387
7720,u286997,6,0,0,0,web,0,0,0,0.0,0.00036735443580481234,0.0002204126614828874
7721,u287008,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7722,u287009,8,3,0,0,mobile,0,0,0,0.375,0.0004898059144064164,0.15029388354864387
7723,u287018,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7724,u287019,10,6,0,0,web,6,0,0,0.6,0.0006122573930080206,0.24036735443580481
7725,u287021,10,4,2,0,web,0,0,0,0.4,0.0007347088716096247,0.1604408253229658
7726,u287022,110,47,106,0,mobile,52,0,0,0.42727272727272725,0.013224759688973244,0.17884394672247483
7727,u287023,8,2,0,0,web,0,0,0,0.25,0.0004898059144064164,0.10029388354864385
7728,u287024,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
7729,u287026,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
7730,u287027,4,1,0,0,web,1,0,0,0.25,0.0002449029572032082,0.10014694177432193
7731,u287030,24,7,13,0,mobile,4,0,0,0.2916666666666667,0.002265352354129676,0.11802587807914448
7732,u287031,28,16,21,1,mobile,5,0,0,0.5714285714285714,0.003061286965040103,0.23040820075045262
7733,u287033,9,7,0,0,mobile,0,0,0,0.7777777777777778,0.0005510316537072186,0.3114417301033354
7734,u287034,5,2,0,0,web,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
7735,u287036,53,32,43,3,mobile,8,0,0,0.6037735849056604,0.006061348190779404,0.24514624287673178
7736,u287037,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
7737,u287041,766,592,434,31,mobile,17,1,5184000000,0.7728459530026109,0.07536888507928734,0.35435971224861684
7738,u287055,6,2,0,0,web,4,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7739,u287069,6,3,0,0,mobile,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
7740,u287082,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
7741,u287096,8,6,0,0,web,7,0,0,0.75,0.0004898059144064164,0.3002938835486439
